ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,Timestamp,TrafficLevel,VehicleWeight,OccupancyRate,BasePrice,RawDemand,PriceMultiplier,Price
6126,BHMNCPHST01,1200,26.14001386,91.73099967,794,car,low,3,0,23-11-2016,15:04:00,2016-11-23 15:04:00,0.5,1.5,0.6616666666666666,10,0.9022262782908491,1.567110182829336,15.67110182829336
6127,BHMNCPHST01,1200,26.14001386,91.73099967,772,car,low,3,0,23-11-2016,15:31:00,2016-11-23 15:31:00,0.5,1.5,0.6433333333333333,10,0.8902637782908491,1.56341690621914,15.6341690621914
6128,BHMNCPHST01,1200,26.14001386,91.73099967,704,cycle,low,2,0,23-11-2016,16:04:00,2016-11-23 16:04:00,0.5,0.5,0.5866666666666667,10,0.5978773638004931,1.4677557957614609,14.677557957614608
6129,BHMNCPHST01,1200,26.14001386,91.73099967,619,car,low,2,0,23-11-2016,16:30:00,2016-11-23 16:30:00,0.5,1.5,0.5158333333333334,10,0.7588304888004931,1.521649649620087,15.216496496200872
6130,BHMNCPHST01,1200,26.14001386,91.73099967,243,car,average,2,0,24-11-2016,08:00:00,2016-11-24 08:00:00,2.0,1.5,0.2025,10,1.388753720157479,1.7005898107048485,17.005898107048484
6131,BHMNCPHST01,1200,26.14001386,91.73099967,329,car,average,2,0,24-11-2016,08:27:00,2016-11-24 08:27:00,2.0,1.5,0.27416666666666667,10,1.4058342757130347,1.7046621020448076,17.046621020448075
6132,BHMNCPHST01,1200,26.14001386,91.73099967,469,car,average,4,0,24-11-2016,09:00:00,2016-11-24 09:00:00,2.0,1.5,0.3908333333333333,10,1.5467910671328993,1.7366746683605572,17.366746683605573
6133,BHMNCPHST01,1200,26.14001386,91.73099967,621,car,low,3,0,24-11-2016,09:34:00,2016-11-24 09:34:00,0.5,1.5,0.5175,10,0.8172280144019602,1.5404714118438196,15.404714118438196
6134,BHMNCPHST01,1200,26.14001386,91.73099967,704,car,low,3,0,24-11-2016,10:01:00,2016-11-24 10:01:00,0.5,1.5,0.5866666666666667,10,0.8554137782908492,1.5525523571854734,15.525523571854734
6135,BHMNCPHST01,1200,26.14001386,91.73099967,755,car,low,3,0,24-11-2016,10:27:00,2016-11-24 10:27:00,0.5,1.5,0.6291666666666667,10,0.8812502366241824,1.560621850745882,15.60621850745882
6136,BHMNCPHST01,1200,26.14001386,91.73099967,798,bike,average,6,0,24-11-2016,11:00:00,2016-11-24 11:00:00,2.0,1.0,0.665,10,1.6588226672349198,1.7601198452397457,17.60119845239746
6137,BHMNCPHST01,1200,26.14001386,91.73099967,811,car,average,6,0,24-11-2016,11:27:00,2016-11-24 11:27:00,2.0,1.5,0.6758333333333333,10,1.766085514457142,1.780955286225231,17.80955286225231
6138,BHMNCPHST01,1200,26.14001386,91.73099967,827,car,high,9,0,24-11-2016,12:00:00,2016-11-24 12:00:00,3.0,1.5,0.6891666666666667,10,2.556838092633021,1.8920473441466936,18.920473441466935
6139,BHMNCPHST01,1200,26.14001386,91.73099967,813,car,high,9,0,24-11-2016,12:30:00,2016-11-24 12:30:00,3.0,1.5,0.6775,10,2.5488658704107987,1.891245928770198,18.912459287701978
6140,BHMNCPHST01,1200,26.14001386,91.73099967,801,truck,high,8,0,24-11-2016,13:04:00,2016-11-24 13:04:00,3.0,2.0,0.6675,10,2.6210687672792337,1.8983079233315479,18.98307923331548
6141,BHMNCPHST01,1200,26.14001386,91.73099967,785,car,high,8,0,24-11-2016,13:30:00,2016-11-24 13:30:00,3.0,1.5,0.6541666666666667,10,2.5122576561681225,1.8874950082482183,18.874950082482183
6142,BHMNCPHST01,1200,26.14001386,91.73099967,794,car,average,6,0,24-11-2016,13:57:00,2016-11-24 13:57:00,2.0,1.5,0.6616666666666666,10,1.7566115561238085,1.779177160142168,17.79177160142168
6143,BHMNCPHST01,1200,26.14001386,91.73099967,785,truck,average,5,0,24-11-2016,14:30:00,2016-11-24 14:30:00,2.0,2.0,0.6541666666666667,10,1.8208470451583567,1.7910016020499375,17.910016020499377
6144,BHMNCPHST01,1200,26.14001386,91.73099967,752,cycle,average,5,0,24-11-2016,14:57:00,2016-11-24 14:57:00,2.0,0.5,0.6266666666666667,10,1.5032355868250238,1.7270848350672066,17.270848350672065
6145,BHMNCPHST01,1200,26.14001386,91.73099967,707,car,low,3,0,24-11-2016,15:31:00,2016-11-24 15:31:00,0.5,1.5,0.5891666666666666,10,0.8568835699575158,1.553013697752064,15.530136977520641
6146,BHMNCPHST01,1200,26.14001386,91.73099967,681,bike,low,3,0,24-11-2016,15:57:00,2016-11-24 15:57:00,0.5,1.0,0.5675,10,0.7443530144019603,1.5169205094588392,15.169205094588392
6147,BHMNCPHST01,1200,26.14001386,91.73099967,579,truck,low,2,0,24-11-2016,16:31:00,2016-11-24 16:31:00,0.5,2.0,0.4825,10,0.8421915999116041,1.548389887117523,15.48389887117523
6148,BHMNCPHST01,1200,26.14001386,91.73099967,259,car,low,1,0,25-11-2016,08:00:00,2016-11-25 08:00:00,0.5,1.5,0.21583333333333332,10,0.5679874671788601,1.4574479962073519,14.574479962073518
6149,BHMNCPHST01,1200,26.14001386,91.73099967,259,car,low,2,0,25-11-2016,08:00:00,2016-11-25 08:00:00,0.5,1.5,0.21583333333333332,10,0.6490804888004931,1.4852048345314208,14.85204834531421
6150,BHMNCPHST01,1200,26.14001386,91.73099967,474,cycle,low,3,0,25-11-2016,09:00:00,2016-11-25 09:00:00,0.5,0.5,0.395,10,0.5613373894019602,1.455142894814857,14.55142894814857
6151,BHMNCPHST01,1200,26.14001386,91.73099967,596,car,low,2,0,25-11-2016,09:27:00,2016-11-25 09:27:00,0.5,1.5,0.49666666666666665,10,0.749127363800493,1.5184827895898174,15.184827895898174
6152,BHMNCPHST01,1200,26.14001386,91.73099967,735,car,low,3,0,25-11-2016,10:00:00,2016-11-25 10:00:00,0.5,1.5,0.6125,10,0.8709030144019603,1.5574003426476382,15.57400342647638
6153,BHMNCPHST01,1200,26.14001386,91.73099967,821,cycle,low,3,0,25-11-2016,10:27:00,2016-11-25 10:27:00,0.5,0.5,0.6841666666666667,10,0.7173669032908491,1.508040391866085,15.08040391866085
6154,BHMNCPHST01,1200,26.14001386,91.73099967,851,bike,average,6,0,25-11-2016,11:00:00,2016-11-25 11:00:00,2.0,1.0,0.7091666666666666,10,1.6891688477904752,1.7661722360006915,17.661722360006916
6155,BHMNCPHST01,1200,26.14001386,91.73099967,908,truck,average,6,0,25-11-2016,11:27:00,2016-11-25 11:27:00,2.0,2.0,0.7566666666666667,10,1.9239823894571417,1.8088727961071664,18.088727961071665
6156,BHMNCPHST01,1200,26.14001386,91.73099967,941,car,high,9,0,25-11-2016,12:00:00,2016-11-25 12:00:00,3.0,1.5,0.7841666666666667,10,2.6268214259663543,1.8988519092145912,18.988519092145914
6157,BHMNCPHST01,1200,26.14001386,91.73099967,954,car,high,9,0,25-11-2016,12:34:00,2016-11-25 12:34:00,3.0,1.5,0.795,10,2.635375245410799,1.8996557899853646,18.996557899853645
6158,BHMNCPHST01,1200,26.14001386,91.73099967,876,car,high,8,0,25-11-2016,13:00:00,2016-11-25 13:00:00,3.0,1.5,0.73,10,2.564740642279234,1.8928363759687408,18.928363759687407
6159,BHMNCPHST01,1200,26.14001386,91.73099967,864,car,high,8,0,25-11-2016,13:27:00,2016-11-25 13:27:00,3.0,1.5,0.72,10,2.557490642279234,1.892112700578704,18.92112700578704
6160,BHMNCPHST01,1200,26.14001386,91.73099967,854,car,average,5,0,25-11-2016,14:00:00,2016-11-25 14:00:00,2.0,1.5,0.7116666666666667,10,1.7601147534916903,1.7798360475204578,17.79836047520458
6161,BHMNCPHST01,1200,26.14001386,91.73099967,822,car,average,5,0,25-11-2016,14:34:00,2016-11-25 14:34:00,2.0,1.5,0.685,10,1.7414925312694682,1.7763148181953956,17.763148181953955
6162,BHMNCPHST01,1200,26.14001386,91.73099967,759,car,average,3,0,25-11-2016,15:00:00,2016-11-25 15:00:00,2.0,1.5,0.6325,10,1.6258151346478351,1.7533933210593395,17.533933210593396
6163,BHMNCPHST01,1200,26.14001386,91.73099967,708,car,low,2,0,25-11-2016,15:27:00,2016-11-25 15:27:00,0.5,1.5,0.59,10,0.7998384749116041,1.5349098924271583,15.349098924271583
6164,BHMNCPHST01,1200,26.14001386,91.73099967,647,car,low,3,0,25-11-2016,16:00:00,2016-11-25 16:00:00,0.5,1.5,0.5391666666666667,10,0.8286752366241825,1.5441121140978225,15.441121140978225
6165,BHMNCPHST01,1200,26.14001386,91.73099967,583,car,average,2,0,25-11-2016,16:27:00,2016-11-25 16:27:00,2.0,1.5,0.48583333333333334,10,1.486267609046368,1.7232761001579116,17.232761001579114
6166,BHMNCPHST01,1200,26.14001386,91.73099967,156,car,low,2,0,26-11-2016,08:01:00,2016-11-26 08:01:00,0.5,1.5,0.13,10,0.6342384749116041,1.4801748519786577,14.801748519786578
6167,BHMNCPHST01,1200,26.14001386,91.73099967,167,car,low,2,0,26-11-2016,08:28:00,2016-11-26 08:28:00,0.5,1.5,0.13916666666666666,10,0.6354721554671596,1.48059382884052,14.805938288405201
6168,BHMNCPHST01,1200,26.14001386,91.73099967,219,car,low,2,0,26-11-2016,09:01:00,2016-11-26 09:01:00,0.5,1.5,0.1825,10,0.6424415999116042,1.4829577682959585,14.829577682959584
6169,BHMNCPHST01,1200,26.14001386,91.73099967,261,car,low,2,0,26-11-2016,09:35:00,2016-11-26 09:35:00,0.5,1.5,0.2175,10,0.6494415999116041,1.4853269261893616,14.853269261893615
6170,BHMNCPHST01,1200,26.14001386,91.73099967,305,truck,average,4,0,26-11-2016,10:01:00,2016-11-26 10:01:00,2.0,2.0,0.25416666666666665,10,1.6027160671328993,1.7485964760900217,17.485964760900217
6171,BHMNCPHST01,1200,26.14001386,91.73099967,355,car,average,4,0,26-11-2016,10:35:00,2016-11-26 10:35:00,2.0,1.5,0.29583333333333334,10,1.5141744004662328,1.7295185435073115,17.295185435073115
6172,BHMNCPHST01,1200,26.14001386,91.73099967,396,car,average,5,0,26-11-2016,11:01:00,2016-11-26 11:01:00,2.0,1.5,0.33,10,1.561330031269468,1.7398161814631277,17.398161814631276
6173,BHMNCPHST01,1200,26.14001386,91.73099967,433,cycle,average,5,0,26-11-2016,11:28:00,2016-11-26 11:28:00,2.0,0.5,0.36083333333333334,10,1.3719803784916904,1.6965498876222609,16.965498876222608
6174,BHMNCPHST01,1200,26.14001386,91.73099967,532,car,high,8,0,26-11-2016,12:01:00,2016-11-26 12:01:00,3.0,1.5,0.44333333333333336,10,2.3965628645014556,1.8748472434326955,18.748472434326956
6175,BHMNCPHST01,1200,26.14001386,91.73099967,621,car,high,8,0,26-11-2016,12:28:00,2016-11-26 12:28:00,3.0,1.5,0.5175,10,2.4321937672792338,1.8788742884199283,18.788742884199284
6176,BHMNCPHST01,1200,26.14001386,91.73099967,702,car,high,8,0,26-11-2016,13:01:00,2016-11-26 13:01:00,3.0,1.5,0.585,10,2.4694031422792335,1.8829532545486989,18.829532545486988
6177,BHMNCPHST01,1200,26.14001386,91.73099967,759,truck,high,8,0,26-11-2016,13:28:00,2016-11-26 13:28:00,3.0,2.0,0.6325,10,2.5983187672792334,1.8961299499523647,18.961299499523648
6178,BHMNCPHST01,1200,26.14001386,91.73099967,797,bike,average,5,0,26-11-2016,14:01:00,2016-11-26 14:01:00,2.0,1.0,0.6641666666666667,10,1.6274387118250235,1.7537276986980301,17.537276986980302
6179,BHMNCPHST01,1200,26.14001386,91.73099967,839,car,average,5,0,26-11-2016,14:41:00,2016-11-26 14:41:00,2.0,1.5,0.6991666666666667,10,1.751297045158357,1.7781744838989346,17.781744838989347
6180,BHMNCPHST01,1200,26.14001386,91.73099967,852,car,average,4,0,26-11-2016,15:01:00,2016-11-26 15:01:00,2.0,1.5,0.71,10,1.7224657199106772,1.772669246125278,17.72669246125278
6181,BHMNCPHST01,1200,26.14001386,91.73099967,870,car,low,3,0,26-11-2016,15:28:00,2016-11-26 15:28:00,0.5,1.5,0.725,10,0.9461373894019602,1.5805065691654048,15.805065691654047
6182,BHMNCPHST01,1200,26.14001386,91.73099967,824,car,low,2,0,26-11-2016,16:01:00,2016-11-26 16:01:00,0.5,1.5,0.6866666666666666,10,0.8615440304671597,1.554474718375706,15.54474718375706
6183,BHMNCPHST01,1200,26.14001386,91.73099967,814,truck,low,3,0,26-11-2016,16:28:00,2016-11-26 16:28:00,0.5,2.0,0.6783333333333333,10,1.0133929449575159,1.6005254432451517,16.005254432451515
6184,BHMNCPHST01,1200,26.14001386,91.73099967,137,cycle,low,2,1,27-11-2016,08:02:00,2016-11-27 08:02:00,0.5,0.5,0.11416666666666667,10,0.932305488800493,1.576314177521793,15.76314177521793
6185,BHMNCPHST01,1200,26.14001386,91.73099967,146,car,average,3,1,27-11-2016,08:32:00,2016-11-27 08:32:00,2.0,1.5,0.12166666666666667,10,1.9331883985367242,1.8104028613614296,18.104028613614297
6186,BHMNCPHST01,1200,26.14001386,91.73099967,145,cycle,low,2,1,27-11-2016,08:52:00,2016-11-27 08:52:00,0.5,0.5,0.12083333333333333,10,0.9330888221338264,1.5765522802204992,15.765522802204991
6187,BHMNCPHST01,1200,26.14001386,91.73099967,158,car,low,3,1,27-11-2016,09:22:00,2016-11-27 09:22:00,0.5,1.5,0.13166666666666665,10,1.1919929449575157,1.6506459670252092,16.50645967025209
6188,BHMNCPHST01,1200,26.14001386,91.73099967,190,car,average,5,1,27-11-2016,10:01:00,2016-11-27 10:01:00,2.0,1.5,0.15833333333333333,10,2.0194147534916906,1.8242307197380283,18.242307197380285
6189,BHMNCPHST01,1200,26.14001386,91.73099967,210,car,low,4,1,27-11-2016,10:22:00,2016-11-27 10:22:00,0.5,1.5,0.175,10,1.2432660996648024,1.6641980217097787,16.64198021709779
6190,BHMNCPHST01,1200,26.14001386,91.73099967,237,car,average,5,1,27-11-2016,10:58:00,2016-11-27 10:58:00,2.0,1.5,0.1975,10,2.026383156269468,1.825309144532591,18.25309144532591
6191,BHMNCPHST01,1200,26.14001386,91.73099967,337,car,average,7,1,27-11-2016,11:31:00,2016-11-27 11:31:00,2.0,1.5,0.2808333333333333,10,2.10385012631538,1.8369152418225272,18.369152418225273
6192,BHMNCPHST01,1200,26.14001386,91.73099967,401,truck,average,7,1,27-11-2016,11:58:00,2016-11-27 11:58:00,2.0,2.0,0.33416666666666667,10,2.2202501263153795,1.8530799460577672,18.530799460577672
6193,BHMNCPHST01,1200,26.14001386,91.73099967,484,car,high,12,1,27-11-2016,12:32:00,2016-11-27 12:32:00,3.0,1.5,0.4033333333333333,10,2.953174487193186,1.9256199639395166,19.256199639395167
6194,BHMNCPHST01,1200,26.14001386,91.73099967,591,car,high,10,1,27-11-2016,13:08:00,2016-11-27 13:08:00,3.0,1.5,0.4925,10,2.959702906371664,1.926080114785297,19.26080114785297
6195,BHMNCPHST01,1200,26.14001386,91.73099967,617,bike,average,8,1,27-11-2016,13:32:00,2016-11-27 13:32:00,2.0,1.0,0.5141666666666667,10,2.1201567334466564,1.8392703879924588,18.39270387992459
6196,BHMNCPHST01,1200,26.14001386,91.73099967,661,car,average,6,1,27-11-2016,14:02:00,2016-11-27 14:02:00,2.0,1.5,0.5508333333333333,10,2.189418847790475,1.8489429314018981,18.48942931401898
6197,BHMNCPHST01,1200,26.14001386,91.73099967,694,bike,average,6,1,27-11-2016,14:31:00,2016-11-27 14:31:00,2.0,1.0,0.5783333333333334,10,2.104944889457142,1.8370743015085536,18.370743015085537
6198,BHMNCPHST01,1200,26.14001386,91.73099967,682,car,low,4,1,27-11-2016,15:01:00,2016-11-27 15:01:00,0.5,1.5,0.5683333333333334,10,1.3894549885536913,1.700757831386444,17.00757831386444
6199,BHMNCPHST01,1200,26.14001386,91.73099967,653,truck,low,4,1,27-11-2016,15:32:00,2016-11-27 15:32:00,0.5,2.0,0.5441666666666667,10,1.476012280220358,1.7209542552177615,17.209542552177616
6200,BHMNCPHST01,1200,26.14001386,91.73099967,584,cycle,average,4,1,27-11-2016,16:01:00,2016-11-27 16:01:00,2.0,0.5,0.4866666666666667,10,1.8888379421328994,1.8029344650234143,18.029344650234144
6201,BHMNCPHST01,1200,26.14001386,91.73099967,487,truck,low,3,1,27-11-2016,16:32:00,2016-11-27 16:32:00,0.5,2.0,0.4058333333333333,10,1.3656752366241824,1.6950207864210578,16.95020786421058
6202,BHMNCPHST01,1200,26.14001386,91.73099967,269,cycle,low,2,0,28-11-2016,07:55:00,2016-11-28 07:55:00,0.5,0.5,0.22416666666666665,10,0.45091382213382636,1.4162847220542152,14.162847220542151
6203,BHMNCPHST01,1200,26.14001386,91.73099967,379,car,low,3,0,28-11-2016,08:32:00,2016-11-28 08:32:00,0.5,1.5,0.31583333333333335,10,0.7332002366241825,1.5132607238594076,15.132607238594076
6204,BHMNCPHST01,1200,26.14001386,91.73099967,457,car,low,2,0,28-11-2016,08:55:00,2016-11-28 08:55:00,0.5,1.5,0.38083333333333336,10,0.698305488800493,1.5017179553137088,15.017179553137087
6205,BHMNCPHST01,1200,26.14001386,91.73099967,552,bike,low,3,0,28-11-2016,09:22:00,2016-11-28 09:22:00,0.5,1.0,0.46,10,0.6891248894019603,1.4986583386641252,14.986583386641252
6206,BHMNCPHST01,1200,26.14001386,91.73099967,640,car,low,2,0,28-11-2016,09:42:00,2016-11-28 09:42:00,0.5,1.5,0.5333333333333333,10,0.7680106971338264,1.5246356158397059,15.24635615839706
6207,BHMNCPHST01,1200,26.14001386,91.73099967,749,car,low,4,0,28-11-2016,10:22:00,2016-11-28 10:22:00,0.5,1.5,0.6241666666666666,10,0.9227456135536911,1.573401819390087,15.73401819390087
6208,BHMNCPHST01,1200,26.14001386,91.73099967,779,cycle,average,4,0,28-11-2016,10:42:00,2016-11-28 10:42:00,2.0,0.5,0.6491666666666667,10,1.4811244004662327,1.7221135320289984,17.221135320289985
6209,BHMNCPHST01,1200,26.14001386,91.73099967,853,car,average,6,0,28-11-2016,11:32:00,2016-11-28 11:32:00,2.0,1.5,0.7108333333333333,10,1.7903521811238086,1.7854556742895809,17.85455674289581
6210,BHMNCPHST01,1200,26.14001386,91.73099967,874,car,high,8,0,28-11-2016,11:52:00,2016-11-28 11:52:00,3.0,1.5,0.7283333333333334,10,2.563525364501456,1.892715383598887,18.92715383598887
6211,BHMNCPHST01,1200,26.14001386,91.73099967,891,car,high,9,0,28-11-2016,12:15:00,2016-11-28 12:15:00,3.0,1.5,0.7425,10,2.5950158704107986,1.8958101798405547,18.958101798405547
6212,BHMNCPHST01,1200,26.14001386,91.73099967,892,bike,high,9,0,28-11-2016,12:45:00,2016-11-28 12:45:00,3.0,1.0,0.7433333333333333,10,2.495634967633021,1.885752871832618,18.85752871832618
6213,BHMNCPHST01,1200,26.14001386,91.73099967,904,bike,high,8,0,28-11-2016,13:22:00,2016-11-28 13:22:00,3.0,1.0,0.7533333333333333,10,2.482046197834789,1.884310352154123,18.84310352154123
6214,BHMNCPHST01,1200,26.14001386,91.73099967,920,car,average,4,0,28-11-2016,14:02:00,2016-11-28 14:02:00,2.0,1.5,0.7666666666666667,10,1.7643046087995662,1.7806219441407471,17.80621944140747
6215,BHMNCPHST01,1200,26.14001386,91.73099967,902,car,average,4,0,28-11-2016,14:32:00,2016-11-28 14:32:00,2.0,1.5,0.7516666666666667,10,1.752917108799566,1.7784805355258415,17.784805355258413
6216,BHMNCPHST01,1200,26.14001386,91.73099967,860,bike,low,3,0,28-11-2016,15:02:00,2016-11-28 15:02:00,0.5,1.0,0.7166666666666667,10,0.8401304449575158,1.5477390327605158,15.477390327605159
6217,BHMNCPHST01,1200,26.14001386,91.73099967,843,bike,low,2,0,28-11-2016,15:15:00,2016-11-28 15:15:00,0.5,1.0,0.7025,10,0.7725415999116041,1.5261056543208424,15.261056543208424
6218,BHMNCPHST01,1200,26.14001386,91.73099967,759,car,low,2,0,28-11-2016,16:02:00,2016-11-28 16:02:00,0.5,1.5,0.6325,10,0.8258165999116042,1.5432044689470512,15.432044689470512
6219,BHMNCPHST01,1200,26.14001386,91.73099967,664,bike,average,3,0,28-11-2016,16:28:00,2016-11-28 16:28:00,2.0,1.0,0.5533333333333333,10,1.4788758985367239,1.7216040976701974,17.216040976701976
6220,BHMNCPHST01,1200,26.14001386,91.73099967,264,truck,low,2,0,29-11-2016,07:55:00,2016-11-29 07:55:00,0.5,2.0,0.22,10,0.7499884749116041,1.5187642818667144,15.187642818667143
6221,BHMNCPHST01,1200,26.14001386,91.73099967,357,car,low,2,0,29-11-2016,08:28:00,2016-11-29 08:28:00,0.5,1.5,0.2975,10,0.6700415999116042,1.4922687110847888,14.922687110847887
6222,BHMNCPHST01,1200,26.14001386,91.73099967,430,car,average,3,0,29-11-2016,09:02:00,2016-11-29 09:02:00,2.0,1.5,0.35833333333333334,10,1.4899883985367242,1.7241147968869757,17.241147968869758
6223,BHMNCPHST01,1200,26.14001386,91.73099967,559,car,average,4,0,29-11-2016,09:28:00,2016-11-29 09:28:00,2.0,1.5,0.4658333333333333,10,1.5789160671328994,1.7435764278031258,17.435764278031257
6224,BHMNCPHST01,1200,26.14001386,91.73099967,668,car,low,4,0,29-11-2016,10:01:00,2016-11-29 10:01:00,0.5,1.5,0.5566666666666666,10,0.8828924885536912,1.5611318855113905,15.611318855113904
6225,BHMNCPHST01,1200,26.14001386,91.73099967,752,car,low,3,0,29-11-2016,10:28:00,2016-11-29 10:28:00,0.5,1.5,0.6266666666666667,10,0.8796804449575159,1.56013399559211,15.601339955921102
6226,BHMNCPHST01,1200,26.14001386,91.73099967,824,car,average,5,0,29-11-2016,11:01:00,2016-11-29 11:01:00,2.0,1.5,0.6866666666666666,10,1.7426355868250236,1.7765322869716749,17.765322869716748
6227,BHMNCPHST01,1200,26.14001386,91.73099967,847,car,high,8,0,29-11-2016,11:28:00,2016-11-29 11:28:00,3.0,1.5,0.7058333333333333,10,2.547390989501456,1.891097065018838,18.91097065018838
6228,BHMNCPHST01,1200,26.14001386,91.73099967,875,bike,average,6,0,29-11-2016,11:55:00,2016-11-29 11:55:00,2.0,1.0,0.7291666666666666,10,1.7035521811238084,1.7689971514428153,17.68997151442815
6229,BHMNCPHST01,1200,26.14001386,91.73099967,891,car,high,9,0,29-11-2016,12:28:00,2016-11-29 12:28:00,3.0,1.5,0.7425,10,2.5950158704107986,1.8958101798405547,18.958101798405547
6230,BHMNCPHST01,1200,26.14001386,91.73099967,898,car,high,8,0,29-11-2016,13:02:00,2016-11-29 13:02:00,3.0,1.5,0.7483333333333333,10,2.5782920311681226,1.894177035631921,18.94177035631921
6231,BHMNCPHST01,1200,26.14001386,91.73099967,892,car,high,8,0,29-11-2016,13:28:00,2016-11-29 13:28:00,3.0,1.5,0.7433333333333333,10,2.5745628645014556,1.893809656945752,18.93809656945752
6232,BHMNCPHST01,1200,26.14001386,91.73099967,887,cycle,average,4,0,29-11-2016,14:01:00,2016-11-29 14:01:00,2.0,0.5,0.7391666666666666,10,1.5435994004662326,1.7359810445949266,17.359810445949265
6233,BHMNCPHST01,1200,26.14001386,91.73099967,854,car,average,4,0,29-11-2016,14:28:00,2016-11-29 14:28:00,2.0,1.5,0.7116666666666667,10,1.7236504421328995,1.7728976585487284,17.728976585487285
6234,BHMNCPHST01,1200,26.14001386,91.73099967,819,cycle,average,4,0,29-11-2016,14:55:00,2016-11-29 14:55:00,2.0,0.5,0.6825,10,1.5033188449106771,1.7271034227785202,17.2710342277852
6235,BHMNCPHST01,1200,26.14001386,91.73099967,776,car,low,3,0,29-11-2016,15:28:00,2016-11-29 15:28:00,0.5,1.5,0.6466666666666666,10,0.8924137782908491,1.5640820605965025,15.640820605965025
6236,BHMNCPHST01,1200,26.14001386,91.73099967,703,car,low,2,0,29-11-2016,16:02:00,2016-11-29 16:02:00,0.5,1.5,0.5858333333333333,10,0.7973888221338263,1.534123471950545,15.34123471950545
6237,BHMNCPHST01,1200,26.14001386,91.73099967,616,car,low,2,0,29-11-2016,16:28:00,2016-11-29 16:28:00,0.5,1.5,0.5133333333333333,10,0.7575440304671597,1.521230418334441,15.21230418334441
6238,BHMNCPHST01,1200,26.14001386,91.73099967,262,car,average,2,0,30-11-2016,08:02:00,2016-11-30 08:02:00,2.0,1.5,0.21833333333333332,10,1.3920853173797012,1.701387415286717,17.01387415286717
6239,BHMNCPHST01,1200,26.14001386,91.73099967,355,bike,low,2,0,30-11-2016,08:28:00,2016-11-30 08:28:00,0.5,1.0,0.29583333333333334,10,0.5695471554671596,1.4579880156072562,14.579880156072562
6240,BHMNCPHST01,1200,26.14001386,91.73099967,480,truck,average,3,0,30-11-2016,09:01:00,2016-11-30 09:01:00,2.0,2.0,0.4,10,1.6057870096478353,1.7492384693406018,17.492384693406017
6241,BHMNCPHST01,1200,26.14001386,91.73099967,587,cycle,low,2,0,30-11-2016,09:28:00,2016-11-30 09:28:00,0.5,0.5,0.4891666666666667,10,0.545430488800493,1.4496121716890404,14.496121716890404
6242,BHMNCPHST01,1200,26.14001386,91.73099967,699,car,low,4,0,30-11-2016,10:01:00,2016-11-30 10:01:00,0.5,1.5,0.5825,10,0.8976067246648023,1.5656861534268027,15.656861534268028
6243,BHMNCPHST01,1200,26.14001386,91.73099967,781,bike,low,4,0,30-11-2016,10:28:00,2016-11-30 10:28:00,0.5,1.0,0.6508333333333334,10,0.8397456135536912,1.5476174548579547,15.476174548579547
6244,BHMNCPHST01,1200,26.14001386,91.73099967,838,car,average,4,0,30-11-2016,10:55:00,2016-11-30 10:55:00,2.0,1.5,0.6983333333333334,10,1.7142504421328992,1.7710801605991513,17.710801605991513
6245,BHMNCPHST01,1200,26.14001386,91.73099967,860,truck,average,6,0,30-11-2016,11:28:00,2016-11-30 11:28:00,2.0,2.0,0.7166666666666667,10,1.8945157227904752,1.8039043303319087,18.039043303319087
6246,BHMNCPHST01,1200,26.14001386,91.73099967,888,bike,high,9,0,30-11-2016,12:01:00,2016-11-30 12:01:00,3.0,1.0,0.74,10,2.4931627454107987,1.8854916662807648,18.854916662807646
6247,BHMNCPHST01,1200,26.14001386,91.73099967,888,car,high,9,0,30-11-2016,12:28:00,2016-11-30 12:28:00,3.0,1.5,0.74,10,2.5931627454107984,1.895630370760448,18.95630370760448
6248,BHMNCPHST01,1200,26.14001386,91.73099967,894,cycle,high,8,0,30-11-2016,13:01:00,2016-11-30 13:01:00,3.0,0.5,0.745,10,2.3758031422792336,1.8724451968504852,18.72445196850485
6249,BHMNCPHST01,1200,26.14001386,91.73099967,896,car,high,8,0,30-11-2016,13:28:00,2016-11-30 13:28:00,3.0,1.5,0.7466666666666667,10,2.5770461978347887,1.8940544332522338,18.940544332522336
6250,BHMNCPHST01,1200,26.14001386,91.73099967,885,car,average,4,0,30-11-2016,14:01:00,2016-11-30 14:01:00,2.0,1.5,0.7375,10,1.7423688449106771,1.7764815543557877,17.764815543557877
6251,BHMNCPHST01,1200,26.14001386,91.73099967,872,bike,average,4,0,30-11-2016,14:28:00,2016-11-30 14:28:00,2.0,1.0,0.7266666666666667,10,1.6344379421328992,1.7551650285550848,17.55165028555085
6252,BHMNCPHST01,1200,26.14001386,91.73099967,807,car,low,4,0,30-11-2016,15:01:00,2016-11-30 15:01:00,0.5,1.5,0.6725,10,0.9540817246648022,1.582902956745332,15.829029567453322
6253,BHMNCPHST01,1200,26.14001386,91.73099967,751,bike,average,3,0,30-11-2016,15:28:00,2016-11-30 15:28:00,2.0,1.0,0.6258333333333334,10,1.5216206902033906,1.7311655172420983,17.311655172420984
